file_path,emotion,speaker_id,gender,dataset,mel_path,mel3_path,mfcc_path,label
data/ravdess\Actor_04\03-01-05-02-01-02-04.wav,angry,ravdess_04,female,ravdess,mel_spectrograms\ravdess_ravdess_04_00181.npy,mel_3channel\ravdess_ravdess_04_00181.npy,mfccs\ravdess_ravdess_04_00181.npy,0
data/savee\DC_f12.wav,fearful,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04089.npy,mel_3channel\savee_savee_DC_04089.npy,mfccs\savee_savee_DC_04089.npy,2
data/savee\JE_sa09.wav,sad,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04266.npy,mel_3channel\savee_savee_JE_04266.npy,mfccs\savee_savee_JE_04266.npy,5
data/tess\OAF_disgust\OAF_late_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02128.npy,mel_3channel\tess_tess_OAF_02128.npy,mfccs\tess_tess_OAF_02128.npy,1
data/tess\YAF_pleasant_surprised\YAF_vote_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03831.npy,mel_3channel\tess_tess_YAF_03831.npy,mfccs\tess_tess_YAF_03831.npy,6
data/tess\OAF_disgust\OAF_young_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02246.npy,mel_3channel\tess_tess_OAF_02246.npy,mfccs\tess_tess_OAF_02246.npy,1
data/ravdess\Actor_20\03-01-05-01-01-02-20.wav,angry,ravdess_20,female,ravdess,mel_spectrograms\ravdess_ravdess_20_01009.npy,mel_3channel\ravdess_ravdess_20_01009.npy,mfccs\ravdess_ravdess_20_01009.npy,0
data/tess\YAF_pleasant_surprised\YAF_phone_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03770.npy,mel_3channel\tess_tess_YAF_03770.npy,mfccs\tess_tess_YAF_03770.npy,6
data/tess\YAF_pleasant_surprised\YAF_luck_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03743.npy,mel_3channel\tess_tess_YAF_03743.npy,mfccs\tess_tess_YAF_03743.npy,6
data/ravdess\Actor_20\03-01-03-02-02-01-20.wav,happy,ravdess_20,female,ravdess,mel_spectrograms\ravdess_ravdess_20_00998.npy,mel_3channel\ravdess_ravdess_20_00998.npy,mfccs\ravdess_ravdess_20_00998.npy,3
data/tess\OAF_angry\OAF_lot_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01941.npy,mel_3channel\tess_tess_OAF_01941.npy,mfccs\tess_tess_OAF_01941.npy,0
data/tess\YAF_sad\YAF_date_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03874.npy,mel_3channel\tess_tess_YAF_03874.npy,mfccs\tess_tess_YAF_03874.npy,5
data/tess\OAF_neutral\OAF_when_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02636.npy,mel_3channel\tess_tess_OAF_02636.npy,mfccs\tess_tess_OAF_02636.npy,4
data/tess\YAF_happy\YAF_mode_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03351.npy,mel_3channel\tess_tess_YAF_03351.npy,mfccs\tess_tess_YAF_03351.npy,3
data/savee\JK_n15.wav,neutral,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04362.npy,mel_3channel\savee_savee_JK_04362.npy,mfccs\savee_savee_JK_04362.npy,4
data/tess\OAF_angry\OAF_hole_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01910.npy,mel_3channel\tess_tess_OAF_01910.npy,mfccs\tess_tess_OAF_01910.npy,0
data/tess\YAF_disgust\YAF_tip_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03022.npy,mel_3channel\tess_tess_YAF_03022.npy,mfccs\tess_tess_YAF_03022.npy,1
data/tess\OAF_disgust\OAF_lid_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02133.npy,mel_3channel\tess_tess_OAF_02133.npy,mfccs\tess_tess_OAF_02133.npy,1
data/savee\JK_sa03.wav,sad,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04380.npy,mel_3channel\savee_savee_JK_04380.npy,mfccs\savee_savee_JK_04380.npy,5
data/ravdess\Actor_20\03-01-08-01-01-01-20.wav,surprised,ravdess_20,female,ravdess,mel_spectrograms\ravdess_ravdess_20_01032.npy,mel_3channel\ravdess_ravdess_20_01032.npy,mfccs\ravdess_ravdess_20_01032.npy,6
data/ravdess\Actor_14\03-01-07-02-01-02-14.wav,disgust,ravdess_14,female,ravdess,mel_spectrograms\ravdess_ravdess_14_00717.npy,mel_3channel\ravdess_ravdess_14_00717.npy,mfccs\ravdess_ravdess_14_00717.npy,1
data/tess\OAF_Sad\OAF_far_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01687.npy,mel_3channel\tess_tess_OAF_01687.npy,mfccs\tess_tess_OAF_01687.npy,5
data/tess\YAF_disgust\YAF_king_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02925.npy,mel_3channel\tess_tess_YAF_02925.npy,mfccs\tess_tess_YAF_02925.npy,1
data/ravdess\Actor_06\03-01-03-02-02-01-06.wav,happy,ravdess_06,female,ravdess,mel_spectrograms\ravdess_ravdess_06_00270.npy,mel_3channel\ravdess_ravdess_06_00270.npy,mfccs\ravdess_ravdess_06_00270.npy,3
data/tess\OAF_happy\OAF_moon_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02353.npy,mel_3channel\tess_tess_OAF_02353.npy,mfccs\tess_tess_OAF_02353.npy,3
data/tess\YAF_happy\YAF_lot_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03341.npy,mel_3channel\tess_tess_YAF_03341.npy,mfccs\tess_tess_YAF_03341.npy,3
data/tess\OAF_neutral\OAF_pike_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02571.npy,mel_3channel\tess_tess_OAF_02571.npy,mfccs\tess_tess_OAF_02571.npy,4
data/tess\OAF_Pleasant_surprise\OAF_far_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01487.npy,mel_3channel\tess_tess_OAF_01487.npy,mfccs\tess_tess_OAF_01487.npy,6
data/tess\OAF_neutral\OAF_lean_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02529.npy,mel_3channel\tess_tess_OAF_02529.npy,mfccs\tess_tess_OAF_02529.npy,4
data/tess\OAF_Fear\OAF_live_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01336.npy,mel_3channel\tess_tess_OAF_01336.npy,mfccs\tess_tess_OAF_01336.npy,2
data/ravdess\Actor_23\03-01-06-01-01-02-23.wav,fearful,ravdess_23,male,ravdess,mel_spectrograms\ravdess_ravdess_23_01173.npy,mel_3channel\ravdess_ravdess_23_01173.npy,mfccs\ravdess_ravdess_23_01173.npy,2
data/tess\YAF_angry\YAF_pearl_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02767.npy,mel_3channel\tess_tess_YAF_02767.npy,mfccs\tess_tess_YAF_02767.npy,0
data/ravdess\Actor_21\03-01-04-01-02-01-21.wav,sad,ravdess_21,male,ravdess,mel_spectrograms\ravdess_ravdess_21_01054.npy,mel_3channel\ravdess_ravdess_21_01054.npy,mfccs\ravdess_ravdess_21_01054.npy,5
data/tess\OAF_Fear\OAF_thumb_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01420.npy,mel_3channel\tess_tess_OAF_01420.npy,mfccs\tess_tess_OAF_01420.npy,2
data/tess\OAF_neutral\OAF_thumb_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02619.npy,mel_3channel\tess_tess_OAF_02619.npy,mfccs\tess_tess_OAF_02619.npy,4
data/tess\YAF_disgust\YAF_join_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02916.npy,mel_3channel\tess_tess_YAF_02916.npy,mfccs\tess_tess_YAF_02916.npy,1
data/tess\YAF_angry\YAF_late_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02728.npy,mel_3channel\tess_tess_YAF_02728.npy,mfccs\tess_tess_YAF_02728.npy,0
data/ravdess\Actor_15\03-01-07-01-02-02-15.wav,disgust,ravdess_15,male,ravdess,mel_spectrograms\ravdess_ravdess_15_00767.npy,mel_3channel\ravdess_ravdess_15_00767.npy,mfccs\ravdess_ravdess_15_00767.npy,1
data/tess\OAF_Pleasant_surprise\OAF_live_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01536.npy,mel_3channel\tess_tess_OAF_01536.npy,mfccs\tess_tess_OAF_01536.npy,6
data/tess\OAF_angry\OAF_take_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02012.npy,mel_3channel\tess_tess_OAF_02012.npy,mfccs\tess_tess_OAF_02012.npy,0
data/tess\YAF_disgust\YAF_cheek_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02869.npy,mel_3channel\tess_tess_YAF_02869.npy,mfccs\tess_tess_YAF_02869.npy,1
data/tess\OAF_happy\OAF_cab_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02260.npy,mel_3channel\tess_tess_OAF_02260.npy,mfccs\tess_tess_OAF_02260.npy,3
data/tess\YAF_sad\YAF_yes_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_04045.npy,mel_3channel\tess_tess_YAF_04045.npy,mfccs\tess_tess_YAF_04045.npy,5
data/tess\OAF_Pleasant_surprise\OAF_time_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01621.npy,mel_3channel\tess_tess_OAF_01621.npy,mfccs\tess_tess_OAF_01621.npy,6
data/savee\JE_n28.wav,neutral,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04255.npy,mel_3channel\savee_savee_JE_04255.npy,mfccs\savee_savee_JE_04255.npy,4
data/savee\JK_f15.wav,fearful,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04332.npy,mel_3channel\savee_savee_JK_04332.npy,mfccs\savee_savee_JK_04332.npy,2
data/ravdess\Actor_10\03-01-07-02-02-01-10.wav,disgust,ravdess_10,female,ravdess,mel_spectrograms\ravdess_ravdess_10_00510.npy,mel_3channel\ravdess_ravdess_10_00510.npy,mfccs\ravdess_ravdess_10_00510.npy,1
data/tess\YAF_happy\YAF_ring_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03384.npy,mel_3channel\tess_tess_YAF_03384.npy,mfccs\tess_tess_YAF_03384.npy,3
data/tess\OAF_disgust\OAF_pick_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02171.npy,mel_3channel\tess_tess_OAF_02171.npy,mfccs\tess_tess_OAF_02171.npy,1
data/savee\JE_d11.wav,disgust,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04193.npy,mel_3channel\savee_savee_JE_04193.npy,mfccs\savee_savee_JE_04193.npy,1
data/ravdess\Actor_22\03-01-04-02-02-02-22.wav,sad,ravdess_22,female,ravdess,mel_spectrograms\ravdess_ravdess_22_01111.npy,mel_3channel\ravdess_ravdess_22_01111.npy,mfccs\ravdess_ravdess_22_01111.npy,5
data/tess\OAF_Fear\OAF_lore_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01339.npy,mel_3channel\tess_tess_OAF_01339.npy,mfccs\tess_tess_OAF_01339.npy,2
data/savee\DC_f14.wav,fearful,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04091.npy,mel_3channel\savee_savee_DC_04091.npy,mfccs\savee_savee_DC_04091.npy,2
data/tess\YAF_fear\YAF_five_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03090.npy,mel_3channel\tess_tess_YAF_03090.npy,mfccs\tess_tess_YAF_03090.npy,2
data/tess\YAF_angry\YAF_yearn_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02844.npy,mel_3channel\tess_tess_YAF_02844.npy,mfccs\tess_tess_YAF_02844.npy,0
data/tess\YAF_happy\YAF_shirt_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03401.npy,mel_3channel\tess_tess_YAF_03401.npy,mfccs\tess_tess_YAF_03401.npy,3
data/tess\OAF_neutral\OAF_raise_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02578.npy,mel_3channel\tess_tess_OAF_02578.npy,mfccs\tess_tess_OAF_02578.npy,4
data/ravdess\Actor_06\03-01-05-01-01-02-06.wav,angry,ravdess_06,female,ravdess,mel_spectrograms\ravdess_ravdess_06_00281.npy,mel_3channel\ravdess_ravdess_06_00281.npy,mfccs\ravdess_ravdess_06_00281.npy,0
data/tess\OAF_angry\OAF_dog_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01882.npy,mel_3channel\tess_tess_OAF_01882.npy,mfccs\tess_tess_OAF_01882.npy,0
data/ravdess\Actor_05\03-01-04-02-02-02-05.wav,sad,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00227.npy,mel_3channel\ravdess_ravdess_05_00227.npy,mfccs\ravdess_ravdess_05_00227.npy,5
data/tess\OAF_disgust\OAF_search_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02194.npy,mel_3channel\tess_tess_OAF_02194.npy,mfccs\tess_tess_OAF_02194.npy,1
data/savee\DC_f13.wav,fearful,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04090.npy,mel_3channel\savee_savee_DC_04090.npy,mfccs\savee_savee_DC_04090.npy,2
data/tess\OAF_angry\OAF_read_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01982.npy,mel_3channel\tess_tess_OAF_01982.npy,mfccs\tess_tess_OAF_01982.npy,0
data/tess\YAF_pleasant_surprised\YAF_mood_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03752.npy,mel_3channel\tess_tess_YAF_03752.npy,mfccs\tess_tess_YAF_03752.npy,6
data/tess\OAF_disgust\OAF_gin_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02097.npy,mel_3channel\tess_tess_OAF_02097.npy,mfccs\tess_tess_OAF_02097.npy,1
data/ravdess\Actor_12\03-01-07-02-01-02-12.wav,disgust,ravdess_12,female,ravdess,mel_spectrograms\ravdess_ravdess_12_00613.npy,mel_3channel\ravdess_ravdess_12_00613.npy,mfccs\ravdess_ravdess_12_00613.npy,1
data/tess\OAF_Sad\OAF_shout_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01803.npy,mel_3channel\tess_tess_OAF_01803.npy,mfccs\tess_tess_OAF_01803.npy,5
data/tess\OAF_Sad\OAF_perch_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01769.npy,mel_3channel\tess_tess_OAF_01769.npy,mfccs\tess_tess_OAF_01769.npy,5
data/tess\OAF_Pleasant_surprise\OAF_merge_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01546.npy,mel_3channel\tess_tess_OAF_01546.npy,mfccs\tess_tess_OAF_01546.npy,6
data/tess\OAF_disgust\OAF_fail_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02085.npy,mel_3channel\tess_tess_OAF_02085.npy,mfccs\tess_tess_OAF_02085.npy,1
data/ravdess\Actor_05\03-01-06-02-01-02-05.wav,fearful,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00241.npy,mel_3channel\ravdess_ravdess_05_00241.npy,mfccs\ravdess_ravdess_05_00241.npy,2
data/ravdess\Actor_23\03-01-03-02-01-01-23.wav,happy,ravdess_23,male,ravdess,mel_spectrograms\ravdess_ravdess_23_01152.npy,mel_3channel\ravdess_ravdess_23_01152.npy,mfccs\ravdess_ravdess_23_01152.npy,3
data/tess\OAF_Fear\OAF_bite_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01254.npy,mel_3channel\tess_tess_OAF_01254.npy,mfccs\tess_tess_OAF_01254.npy,2
data/savee\DC_n11.wav,neutral,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04118.npy,mel_3channel\savee_savee_DC_04118.npy,mfccs\savee_savee_DC_04118.npy,4
data/tess\YAF_neutral\YAF_white_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03640.npy,mel_3channel\tess_tess_YAF_03640.npy,mfccs\tess_tess_YAF_03640.npy,4
data/ravdess\Actor_13\03-01-05-01-02-01-13.wav,angry,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00646.npy,mel_3channel\ravdess_ravdess_13_00646.npy,mfccs\ravdess_ravdess_13_00646.npy,0
data/savee\JK_a04.wav,angry,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04291.npy,mel_3channel\savee_savee_JK_04291.npy,mfccs\savee_savee_JK_04291.npy,0
data/tess\OAF_Pleasant_surprise\OAF_perch_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01569.npy,mel_3channel\tess_tess_OAF_01569.npy,mfccs\tess_tess_OAF_01569.npy,6
data/tess\YAF_neutral\YAF_thought_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03619.npy,mel_3channel\tess_tess_YAF_03619.npy,mfccs\tess_tess_YAF_03619.npy,4
data/tess\OAF_happy\OAF_pearl_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02367.npy,mel_3channel\tess_tess_OAF_02367.npy,mfccs\tess_tess_OAF_02367.npy,3
data/ravdess\Actor_01\03-01-04-01-02-01-01.wav,sad,ravdess_01,male,ravdess,mel_spectrograms\ravdess_ravdess_01_00014.npy,mel_3channel\ravdess_ravdess_01_00014.npy,mfccs\ravdess_ravdess_01_00014.npy,5
data/ravdess\Actor_05\03-01-07-02-01-01-05.wav,disgust,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00248.npy,mel_3channel\ravdess_ravdess_05_00248.npy,mfccs\ravdess_ravdess_05_00248.npy,1
data/tess\YAF_neutral\YAF_lose_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03540.npy,mel_3channel\tess_tess_YAF_03540.npy,mfccs\tess_tess_YAF_03540.npy,4
data/tess\YAF_happy\YAF_judge_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03317.npy,mel_3channel\tess_tess_YAF_03317.npy,mfccs\tess_tess_YAF_03317.npy,3
data/savee\JE_f02.wav,fearful,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04199.npy,mel_3channel\savee_savee_JE_04199.npy,mfccs\savee_savee_JE_04199.npy,2
data/tess\OAF_happy\OAF_choice_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02271.npy,mel_3channel\tess_tess_OAF_02271.npy,mfccs\tess_tess_OAF_02271.npy,3
data/tess\YAF_pleasant_surprised\YAF_cheek_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03669.npy,mel_3channel\tess_tess_YAF_03669.npy,mfccs\tess_tess_YAF_03669.npy,6
data/tess\YAF_fear\YAF_bite_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03054.npy,mel_3channel\tess_tess_YAF_03054.npy,mfccs\tess_tess_YAF_03054.npy,2
data/ravdess\Actor_03\03-01-04-01-02-02-03.wav,sad,ravdess_03,male,ravdess,mel_spectrograms\ravdess_ravdess_03_00119.npy,mel_3channel\ravdess_ravdess_03_00119.npy,mfccs\ravdess_ravdess_03_00119.npy,5
data/ravdess\Actor_10\03-01-05-01-01-02-10.wav,angry,ravdess_10,female,ravdess,mel_spectrograms\ravdess_ravdess_10_00489.npy,mel_3channel\ravdess_ravdess_10_00489.npy,mfccs\ravdess_ravdess_10_00489.npy,0
data/ravdess\Actor_15\03-01-04-01-01-02-15.wav,sad,ravdess_15,male,ravdess,mel_spectrograms\ravdess_ravdess_15_00741.npy,mel_3channel\ravdess_ravdess_15_00741.npy,mfccs\ravdess_ravdess_15_00741.npy,5
data/ravdess\Actor_20\03-01-08-02-02-01-20.wav,surprised,ravdess_20,female,ravdess,mel_spectrograms\ravdess_ravdess_20_01038.npy,mel_3channel\ravdess_ravdess_20_01038.npy,mfccs\ravdess_ravdess_20_01038.npy,6
data/ravdess\Actor_21\03-01-03-02-02-02-21.wav,happy,ravdess_21,male,ravdess,mel_spectrograms\ravdess_ravdess_21_01051.npy,mel_3channel\ravdess_ravdess_21_01051.npy,mfccs\ravdess_ravdess_21_01051.npy,3
data/tess\YAF_happy\YAF_mouse_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03355.npy,mel_3channel\tess_tess_YAF_03355.npy,mfccs\tess_tess_YAF_03355.npy,3
data/tess\OAF_Pleasant_surprise\OAF_haze_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01507.npy,mel_3channel\tess_tess_OAF_01507.npy,mfccs\tess_tess_OAF_01507.npy,6
data/tess\YAF_fear\YAF_voice_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03229.npy,mel_3channel\tess_tess_YAF_03229.npy,mfccs\tess_tess_YAF_03229.npy,2
data/tess\YAF_sad\YAF_met_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03948.npy,mel_3channel\tess_tess_YAF_03948.npy,mfccs\tess_tess_YAF_03948.npy,5
data/tess\YAF_neutral\YAF_pool_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03574.npy,mel_3channel\tess_tess_YAF_03574.npy,mfccs\tess_tess_YAF_03574.npy,4
data/tess\YAF_fear\YAF_lot_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03141.npy,mel_3channel\tess_tess_YAF_03141.npy,mfccs\tess_tess_YAF_03141.npy,2
data/tess\YAF_fear\YAF_rough_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03190.npy,mel_3channel\tess_tess_YAF_03190.npy,mfccs\tess_tess_YAF_03190.npy,2
data/tess\OAF_Sad\OAF_haze_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01707.npy,mel_3channel\tess_tess_OAF_01707.npy,mfccs\tess_tess_OAF_01707.npy,5
data/tess\OAF_Pleasant_surprise\OAF_lose_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01540.npy,mel_3channel\tess_tess_OAF_01540.npy,mfccs\tess_tess_OAF_01540.npy,6
data/tess\YAF_sad\YAF_note_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03961.npy,mel_3channel\tess_tess_YAF_03961.npy,mfccs\tess_tess_YAF_03961.npy,5
data/ravdess\Actor_07\03-01-04-01-02-01-07.wav,sad,ravdess_07,male,ravdess,mel_spectrograms\ravdess_ravdess_07_00326.npy,mel_3channel\ravdess_ravdess_07_00326.npy,mfccs\ravdess_ravdess_07_00326.npy,5
data/tess\YAF_angry\YAF_voice_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02829.npy,mel_3channel\tess_tess_YAF_02829.npy,mfccs\tess_tess_YAF_02829.npy,0
data/tess\YAF_disgust\YAF_hash_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02904.npy,mel_3channel\tess_tess_YAF_02904.npy,mfccs\tess_tess_YAF_02904.npy,1
data/tess\OAF_disgust\OAF_chat_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02067.npy,mel_3channel\tess_tess_OAF_02067.npy,mfccs\tess_tess_OAF_02067.npy,1
data/savee\DC_sa14.wav,sad,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04151.npy,mel_3channel\savee_savee_DC_04151.npy,mfccs\savee_savee_DC_04151.npy,5
data/tess\YAF_fear\YAF_hole_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03110.npy,mel_3channel\tess_tess_YAF_03110.npy,mfccs\tess_tess_YAF_03110.npy,2
data/tess\OAF_disgust\OAF_kite_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02126.npy,mel_3channel\tess_tess_OAF_02126.npy,mfccs\tess_tess_OAF_02126.npy,1
data/tess\OAF_Fear\OAF_tool_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01425.npy,mel_3channel\tess_tess_OAF_01425.npy,mfccs\tess_tess_OAF_01425.npy,2
data/tess\OAF_neutral\OAF_name_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02556.npy,mel_3channel\tess_tess_OAF_02556.npy,mfccs\tess_tess_OAF_02556.npy,4
data/tess\OAF_neutral\OAF_wire_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02641.npy,mel_3channel\tess_tess_OAF_02641.npy,mfccs\tess_tess_OAF_02641.npy,4
data/tess\YAF_neutral\YAF_far_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03487.npy,mel_3channel\tess_tess_YAF_03487.npy,mfccs\tess_tess_YAF_03487.npy,4
data/tess\OAF_Sad\OAF_book_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01657.npy,mel_3channel\tess_tess_OAF_01657.npy,mfccs\tess_tess_OAF_01657.npy,5
data/tess\OAF_Sad\OAF_fail_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01685.npy,mel_3channel\tess_tess_OAF_01685.npy,mfccs\tess_tess_OAF_01685.npy,5
data/tess\OAF_Pleasant_surprise\OAF_limb_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01535.npy,mel_3channel\tess_tess_OAF_01535.npy,mfccs\tess_tess_OAF_01535.npy,6
data/tess\OAF_Fear\OAF_shall_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01398.npy,mel_3channel\tess_tess_OAF_01398.npy,mfccs\tess_tess_OAF_01398.npy,2
data/tess\OAF_angry\OAF_mob_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01950.npy,mel_3channel\tess_tess_OAF_01950.npy,mfccs\tess_tess_OAF_01950.npy,0
data/ravdess\Actor_10\03-01-06-01-01-02-10.wav,fearful,ravdess_10,female,ravdess,mel_spectrograms\ravdess_ravdess_10_00497.npy,mel_3channel\ravdess_ravdess_10_00497.npy,mfccs\ravdess_ravdess_10_00497.npy,2
data/ravdess\Actor_02\03-01-05-02-01-01-02.wav,angry,ravdess_02,female,ravdess,mel_spectrograms\ravdess_ravdess_02_00076.npy,mel_3channel\ravdess_ravdess_02_00076.npy,mfccs\ravdess_ravdess_02_00076.npy,0
data/tess\YAF_fear\YAF_haze_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03107.npy,mel_3channel\tess_tess_YAF_03107.npy,mfccs\tess_tess_YAF_03107.npy,2
